run_id,date,plant,production_line,machine_id,product_id,shift,planned_minutes,operating_minutes,ideal_cycle_time_seconds,planned_units,actual_units,good_units,scrap_units,rework_units,operator_team
RUN-00788,2025-04-09,South Plant,Line C,M-201,P-100,Day,442.5,408.6,42.0,632.2,576.2,557.4,11.2,7.6,Team B
RUN-00789,2025-04-09,South Plant,Line C,M-202,P-600,Day,368.9,316.8,51.0,433.9,388.2,373.4,9.3,5.4,Team B
RUN-00790,2025-04-09,South Plant,Line D,M-203,P-100,Swing,367.9,332.1,42.0,525.6,462.2,447.4,8.8,6.0,Team A
RUN-00791,2025-04-09,West Plant,Line E,M-301,P-400,Day,469.4,402.2,48.0,586.8,516.9,497.4,12.3,7.2,Team A
RUN-00792,2025-04-09,West Plant,Line E,M-302,P-600,Swing,409.5,372.6,51.0,481.8,424.3,410.0,8.5,5.7,Team C
RUN-00793,2025-04-10,North Plant,Line A,M-101,P-100,Day,377.7,338.5,42.0,539.6,477.3,459.1,11.5,6.7,Team B
RUN-00794,2025-04-10,North Plant,Line A,M-102,P-300,Night,394.5,335.2,36.0,657.6,568.9,547.8,11.2,9.9,Team D
RUN-00795,2025-04-10,North Plant,Line B,M-103,P-100,Day,410.8,367.4,42.0,586.8,519.7,500.4,12.2,7.1,Team A
RUN-00796,2025-04-10,South Plant,Line C,M-201,P-100,Day,378.4,356.5,42.0,540.5,497.3,481.1,9.7,6.6,Team A
RUN-00797,2025-04-10,South Plant,Line C,M-202,P-200,Day,367.2,315.2,55.0,400.6,358.3,344.7,8.6,5.0,Team C
RUN-00798,2025-04-10,South Plant,Line D,M-203,P-200,Day,428.9,408.1,55.0,467.8,428.7,414.9,8.2,5.6,Team C
RUN-00799,2025-04-10,West Plant,Line E,M-301,P-300,Day,446.6,399.4,36.0,744.4,661.0,636.2,15.7,9.2,Team C
RUN-00800,2025-04-10,West Plant,Line E,M-302,P-200,Day,362.6,318.3,55.0,395.6,358.9,346.9,7.2,4.9,Team C
RUN-00801,2025-04-11,North Plant,Line A,M-101,P-500,Night,464.0,426.6,39.0,713.8,604.8,579.4,14.5,10.9,Team D
RUN-00802,2025-04-11,North Plant,Line A,M-102,P-400,Swing,422.7,387.6,48.0,528.4,465.4,450.0,9.2,6.2,Team D
RUN-00803,2025-04-11,North Plant,Line B,M-103,P-500,Swing,427.9,402.9,39.0,658.3,565.2,544.2,13.2,7.7,Team A
RUN-00804,2025-04-11,South Plant,Line C,M-201,P-100,Day,341.2,292.1,42.0,487.4,455.8,440.9,8.8,6.0,Team D
RUN-00805,2025-04-11,South Plant,Line C,M-202,P-500,Night,417.4,363.9,39.0,642.1,534.9,512.5,12.8,9.6,Team B
RUN-00806,2025-04-11,South Plant,Line D,M-203,P-100,Day,389.6,352.8,42.0,556.6,520.5,503.8,9.9,6.8,Team C
RUN-00807,2025-04-11,West Plant,Line E,M-301,P-400,Swing,473.6,452.0,48.0,592.0,506.0,486.9,12.0,7.0,Team D
RUN-00808,2025-04-11,West Plant,Line E,M-302,P-300,Day,380.2,326.7,36.0,633.7,587.1,567.3,11.8,7.9,Team D
RUN-00809,2025-04-12,North Plant,Line A,M-101,P-200,Swing,428.8,395.9,55.0,467.8,398.5,383.3,9.6,5.6,Team A
RUN-00810,2025-04-12,North Plant,Line A,M-102,P-600,Night,432.5,385.1,51.0,508.8,444.3,427.8,8.8,7.7,Team A
RUN-00811,2025-04-12,North Plant,Line B,M-103,P-100,Day,409.8,372.4,42.0,585.4,530.3,510.7,12.4,7.3,Team A
RUN-00812,2025-04-12,South Plant,Line C,M-201,P-600,Day,375.0,347.9,51.0,441.2,404.6,391.4,7.9,5.3,Team B
RUN-00813,2025-04-12,South Plant,Line C,M-202,P-300,Day,378.6,346.1,36.0,631.1,565.5,544.0,13.6,7.9,Team C
RUN-00814,2025-04-12,South Plant,Line D,M-203,P-500,Day,460.5,433.0,39.0,708.4,665.1,643.7,12.7,8.7,Team A
RUN-00815,2025-04-12,West Plant,Line E,M-301,P-100,Day,455.8,416.9,42.0,651.2,586.3,564.3,13.9,8.1,Team A
RUN-00816,2025-04-12,West Plant,Line E,M-302,P-400,Swing,407.3,369.5,48.0,509.1,452.3,437.1,9.1,6.1,Team D
RUN-00817,2025-04-13,North Plant,Line A,M-101,P-200,Day,430.3,399.0,55.0,469.4,423.6,407.5,10.2,5.9,Team D
RUN-00818,2025-04-13,North Plant,Line A,M-102,P-300,Night,480.3,447.9,36.0,800.6,704.1,678.0,13.9,12.2,Team C
RUN-00819,2025-04-13,North Plant,Line B,M-103,P-300,Swing,434.5,410.1,36.0,724.1,628.8,605.4,14.7,8.6,Team D
RUN-00820,2025-04-13,South Plant,Line C,M-201,P-400,Day,394.2,373.1,48.0,492.8,461.6,446.6,9.0,6.1,Team B
RUN-00821,2025-04-13,South Plant,Line C,M-202,P-300,Day,401.5,360.4,36.0,669.2,599.2,576.4,14.4,8.4,Team D
RUN-00822,2025-04-13,South Plant,Line D,M-203,P-400,Night,508.0,452.7,48.0,634.9,557.9,537.8,10.6,9.5,Team D
RUN-00823,2025-04-13,West Plant,Line E,M-301,P-100,Swing,414.0,390.2,42.0,591.4,509.8,490.6,12.1,7.1,Team C
RUN-00824,2025-04-13,West Plant,Line E,M-302,P-200,Swing,413.4,348.9,55.0,451.0,398.6,385.2,8.0,5.4,Team D
RUN-00825,2025-04-14,North Plant,Line A,M-101,P-400,Day,416.0,383.9,48.0,520.0,456.3,439.0,11.0,6.4,Team B
RUN-00826,2025-04-14,North Plant,Line A,M-102,P-100,Swing,454.6,413.6,42.0,649.5,574.8,555.8,11.4,7.7,Team B
RUN-00827,2025-04-14,North Plant,Line B,M-103,P-300,Day,462.5,400.0,36.0,770.9,692.8,667.1,16.2,9.5,Team D
RUN-00828,2025-04-14,South Plant,Line C,M-201,P-400,Swing,387.0,354.8,48.0,483.8,428.4,414.4,8.3,5.7,Team B
RUN-00829,2025-04-14,South Plant,Line C,M-202,P-500,Day,413.7,370.3,39.0,636.5,570.3,548.6,13.7,8.0,Team A
RUN-00830,2025-04-14,South Plant,Line D,M-203,P-200,Night,315.5,294.9,55.0,344.2,298.4,287.6,5.7,5.1,Team C
RUN-00831,2025-04-14,West Plant,Line E,M-301,P-300,Swing,454.4,430.7,36.0,757.4,656.9,632.2,15.6,9.1,Team C
RUN-00832,2025-04-14,West Plant,Line E,M-302,P-500,Swing,387.3,368.0,39.0,595.8,525.6,507.9,10.6,7.1,Team A
RUN-00833,2025-04-15,North Plant,Line A,M-101,P-400,Night,422.5,379.9,48.0,528.1,436.8,418.5,10.5,7.9,Team A
RUN-00834,2025-04-15,North Plant,Line A,M-102,P-300,Day,442.0,386.1,36.0,736.7,688.6,665.8,13.6,9.2,Team C
RUN-00835,2025-04-15,North Plant,Line B,M-103,P-600,Swing,426.8,363.8,51.0,502.2,428.7,412.8,10.0,5.9,Team A
RUN-00836,2025-04-15,South Plant,Line C,M-201,P-100,Day,323.3,300.5,42.0,461.8,429.4,415.4,8.3,5.7,Team D
RUN-00837,2025-04-15,South Plant,Line C,M-202,P-200,Night,442.3,382.3,55.0,482.6,405.5,388.4,9.7,7.3,Team A
RUN-00838,2025-04-15,South Plant,Line D,M-203,P-200,Swing,465.1,422.3,55.0,507.4,445.6,431.3,8.5,5.8,Team B
RUN-00839,2025-04-15,West Plant,Line E,M-301,P-100,Day,449.3,414.3,42.0,641.9,587.0,564.9,13.9,8.1,Team C
RUN-00840,2025-04-15,West Plant,Line E,M-302,P-200,Day,460.4,398.8,55.0,502.3,454.9,439.6,9.1,6.2,Team A
RUN-00841,2025-04-16,North Plant,Line A,M-101,P-500,Night,389.3,339.0,39.0,599.0,505.5,484.3,12.1,9.1,Team C
RUN-00842,2025-04-16,North Plant,Line A,M-102,P-500,Night,475.3,403.1,39.0,731.3,641.7,617.9,12.7,11.1,Team A
RUN-00843,2025-04-16,North Plant,Line B,M-103,P-300,Day,520.0,485.7,36.0,866.7,785.4,756.2,18.4,10.8,Team B
RUN-00844,2025-04-16,South Plant,Line C,M-201,P-100,Night,423.8,369.4,42.0,605.4,532.0,512.5,10.3,9.2,Team B
RUN-00845,2025-04-16,South Plant,Line C,M-202,P-200,Night,478.2,421.2,55.0,521.7,444.6,425.9,10.7,8.0,Team A
RUN-00846,2025-04-16,South Plant,Line D,M-203,P-100,Day,434.4,368.6,42.0,620.6,584.6,565.8,11.2,7.6,Team A
RUN-00847,2025-04-16,West Plant,Line E,M-301,P-400,Day,366.9,350.4,48.0,458.6,407.7,392.4,9.7,5.7,Team B
RUN-00848,2025-04-16,West Plant,Line E,M-302,P-300,Night,374.5,337.6,36.0,624.2,543.8,523.4,10.9,9.5,Team B
RUN-00849,2025-04-17,North Plant,Line A,M-101,P-300,Swing,444.3,426.4,36.0,740.5,643.2,618.7,15.4,9.0,Team D
RUN-00850,2025-04-17,North Plant,Line A,M-102,P-100,Swing,377.2,318.7,42.0,538.8,471.7,456.1,9.3,6.3,Team D
RUN-00851,2025-04-17,North Plant,Line B,M-103,P-600,Swing,388.6,326.7,51.0,457.1,398.7,383.9,9.3,5.5,Team D
RUN-00852,2025-04-17,South Plant,Line C,M-201,P-100,Day,418.8,359.7,42.0,598.3,562.7,544.4,10.9,7.4,Team C
RUN-00853,2025-04-17,South Plant,Line C,M-202,P-600,Night,504.9,429.2,51.0,594.0,502.3,481.2,12.1,9.0,Team A
RUN-00854,2025-04-17,South Plant,Line D,M-203,P-200,Day,471.1,418.5,55.0,513.9,483.4,467.8,9.2,6.3,Team A
RUN-00855,2025-04-17,West Plant,Line E,M-301,P-200,Swing,432.7,388.0,55.0,472.1,410.0,394.6,9.7,5.7,Team C
RUN-00856,2025-04-17,West Plant,Line E,M-302,P-200,Swing,475.6,406.7,55.0,518.8,448.9,433.8,9.0,6.1,Team D
RUN-00857,2025-04-18,North Plant,Line A,M-101,P-200,Swing,406.3,366.6,55.0,443.2,382.9,368.4,9.2,5.4,Team B
RUN-00858,2025-04-18,North Plant,Line A,M-102,P-200,Night,415.2,395.3,55.0,452.9,395.0,380.4,7.8,6.9,Team B
RUN-00859,2025-04-18,North Plant,Line B,M-103,P-100,Night,404.5,366.6,42.0,577.9,496.3,475.9,11.6,8.8,Team D
RUN-00860,2025-04-18,South Plant,Line C,M-201,P-500,Swing,392.4,332.4,39.0,603.7,537.9,520.4,10.4,7.1,Team A
RUN-00861,2025-04-18,South Plant,Line C,M-202,P-300,Swing,456.2,434.6,36.0,760.3,642.9,618.5,15.4,9.0,Team D
RUN-00862,2025-04-18,South Plant,Line D,M-203,P-600,Day,469.2,395.1,51.0,552.0,503.7,487.5,9.6,6.6,Team B
RUN-00863,2025-04-18,West Plant,Line E,M-301,P-500,Day,445.6,381.0,39.0,685.6,605.7,582.9,14.4,8.4,Team C
RUN-00864,2025-04-18,West Plant,Line E,M-302,P-100,Swing,378.1,352.3,42.0,540.1,485.5,469.2,9.8,6.6,Team A
RUN-00865,2025-04-19,North Plant,Line A,M-101,P-500,Night,440.0,373.2,39.0,677.0,562.6,539.0,13.5,10.1,Team C
RUN-00866,2025-04-19,North Plant,Line A,M-102,P-400,Swing,439.3,419.2,48.0,549.1,490.3,474.1,9.7,6.6,Team A
RUN-00867,2025-04-19,North Plant,Line B,M-103,P-500,Day,464.7,420.6,39.0,714.9,637.0,613.4,14.9,8.7,Team B
RUN-00868,2025-04-19,South Plant,Line C,M-201,P-600,Swing,401.3,365.5,51.0,472.2,419.4,405.7,8.1,5.5,Team D
RUN-00869,2025-04-19,South Plant,Line C,M-202,P-500,Day,433.7,391.0,39.0,667.2,587.7,565.3,14.1,8.2,Team B
RUN-00870,2025-04-19,South Plant,Line D,M-203,P-600,Day,435.8,376.3,51.0,512.7,480.5,465.1,9.2,6.3,Team C
RUN-00871,2025-04-19,West Plant,Line E,M-301,P-200,Night,410.4,355.8,55.0,447.7,375.3,359.7,8.9,6.7,Team A
RUN-00872,2025-04-19,West Plant,Line E,M-302,P-100,Swing,451.9,388.0,42.0,645.6,565.3,546.3,11.4,7.7,Team D
RUN-00873,2025-04-20,North Plant,Line A,M-101,P-100,Swing,392.8,354.4,42.0,561.1,487.5,468.9,11.7,6.8,Team C
RUN-00874,2025-04-20,North Plant,Line A,M-102,P-100,Swing,385.4,358.7,42.0,550.5,481.4,465.4,9.5,6.4,Team B
RUN-00875,2025-04-20,North Plant,Line B,M-103,P-600,Day,393.6,331.6,51.0,463.1,421.2,405.6,9.9,5.8,Team D
RUN-00876,2025-04-20,South Plant,Line C,M-201,P-500,Day,391.1,346.2,39.0,601.7,566.4,547.9,11.0,7.5,Team B
RUN-00877,2025-04-20,South Plant,Line C,M-202,P-500,Night,503.7,468.0,39.0,774.9,640.5,613.6,15.4,11.5,Team A
RUN-00878,2025-04-20,South Plant,Line D,M-203,P-400,Day,421.7,354.4,48.0,527.2,479.9,464.5,9.2,6.3,Team B
RUN-00879,2025-04-20,West Plant,Line E,M-301,P-200,Swing,398.3,345.5,55.0,434.5,376.3,362.1,8.9,5.2,Team B
RUN-00880,2025-04-20,West Plant,Line E,M-302,P-200,Swing,360.2,312.8,55.0,392.9,341.7,330.2,6.9,4.6,Team B
RUN-00881,2025-04-21,North Plant,Line A,M-101,P-600,Day,438.9,388.3,51.0,516.3,468.2,450.4,11.2,6.6,Team B
RUN-00882,2025-04-21,North Plant,Line A,M-102,P-100,Swing,481.1,421.3,42.0,687.3,602.4,582.5,11.9,8.1,Team C
RUN-00883,2025-04-21,North Plant,Line B,M-103,P-300,Day,401.2,380.9,36.0,668.6,611.3,588.7,14.3,8.4,Team A
RUN-00884,2025-04-21,South Plant,Line C,M-201,P-600,Day,416.8,377.8,51.0,490.3,453.6,438.8,8.8,6.0,Team B
RUN-00885,2025-04-21,South Plant,Line C,M-202,P-100,Day,329.8,303.2,42.0,471.1,424.1,408.0,10.2,5.9,Team D
RUN-00886,2025-04-21,South Plant,Line D,M-203,P-200,Swing,423.6,358.1,55.0,462.1,413.7,400.5,7.9,5.4,Team B
RUN-00887,2025-04-21,West Plant,Line E,M-301,P-500,Night,405.5,387.8,39.0,623.8,523.0,501.3,12.4,9.3,Team B
RUN-00888,2025-04-21,West Plant,Line E,M-302,P-600,Day,405.2,388.6,51.0,476.7,440.8,426.0,8.9,6.0,Team A
RUN-00889,2025-04-22,North Plant,Line A,M-101,P-100,Day,412.8,348.8,42.0,589.8,530.8,510.6,12.7,7.4,Team D
RUN-00890,2025-04-22,North Plant,Line A,M-102,P-100,Swing,374.5,351.9,42.0,535.1,469.0,453.4,9.3,6.3,Team C
RUN-00891,2025-04-22,North Plant,Line B,M-103,P-300,Night,414.7,360.4,36.0,691.2,592.7,568.3,13.9,10.5,Team B
RUN-00892,2025-04-22,South Plant,Line C,M-201,P-400,Night,439.0,383.9,48.0,548.7,470.4,453.2,9.1,8.1,Team B
RUN-00893,2025-04-22,South Plant,Line C,M-202,P-600,Swing,444.4,379.0,51.0,522.9,458.5,441.1,11.0,6.4,Team C
RUN-00894,2025-04-22,South Plant,Line D,M-203,P-100,Day,377.0,355.4,42.0,538.5,500.1,484.0,9.5,6.5,Team B
RUN-00895,2025-04-22,West Plant,Line E,M-301,P-300,Night,401.4,359.4,36.0,669.0,567.6,544.0,13.5,10.1,Team A
RUN-00896,2025-04-22,West Plant,Line E,M-302,P-300,Day,392.6,365.4,36.0,654.3,593.5,573.5,11.9,8.0,Team B
RUN-00897,2025-04-23,North Plant,Line A,M-101,P-500,Day,429.8,367.3,39.0,661.2,600.7,577.8,14.4,8.4,Team C
RUN-00898,2025-04-23,North Plant,Line A,M-102,P-200,Day,449.9,419.1,55.0,490.8,448.8,434.0,8.9,6.0,Team B
RUN-00899,2025-04-23,North Plant,Line B,M-103,P-500,Day,432.5,407.4,39.0,665.3,605.8,583.3,14.2,8.3,Team A
RUN-00900,2025-04-23,South Plant,Line C,M-201,P-100,Swing,363.1,315.2,42.0,518.8,464.7,449.5,9.0,6.1,Team C
RUN-00901,2025-04-23,South Plant,Line C,M-202,P-500,Swing,364.4,327.1,39.0,560.6,484.9,466.5,11.6,6.8,Team D
RUN-00902,2025-04-23,South Plant,Line D,M-203,P-100,Swing,441.2,378.1,42.0,630.2,570.8,552.4,10.9,7.4,Team A
RUN-00903,2025-04-23,West Plant,Line E,M-301,P-600,Day,403.1,362.5,51.0,474.2,433.9,417.6,10.3,6.0,Team A
RUN-00904,2025-04-23,West Plant,Line E,M-302,P-400,Day,333.7,309.3,48.0,417.1,379.3,366.6,7.6,5.1,Team B
RUN-00905,2025-04-24,North Plant,Line A,M-101,P-200,Day,437.0,402.5,55.0,476.7,417.8,401.9,10.0,5.8,Team A
RUN-00906,2025-04-24,North Plant,Line A,M-102,P-100,Day,410.1,345.7,42.0,585.9,545.2,527.2,10.8,7.3,Team C
RUN-00907,2025-04-24,North Plant,Line B,M-103,P-400,Swing,395.1,370.5,48.0,493.9,423.4,407.7,9.9,5.8,Team D
RUN-00908,2025-04-24,South Plant,Line C,M-201,P-400,Day,417.9,378.8,48.0,522.3,474.3,458.8,9.2,6.3,Team C
RUN-00909,2025-04-24,South Plant,Line C,M-202,P-400,Swing,419.5,370.7,48.0,524.4,444.5,427.7,10.7,6.2,Team B
RUN-00910,2025-04-24,South Plant,Line D,M-203,P-600,Night,390.0,350.5,51.0,458.8,394.2,379.9,7.5,6.7,Team A
RUN-00911,2025-04-24,West Plant,Line E,M-301,P-500,Day,430.3,412.1,39.0,662.0,602.4,579.7,14.3,8.4,Team C
RUN-00912,2025-04-24,West Plant,Line E,M-302,P-400,Swing,418.3,383.7,48.0,522.9,469.4,453.6,9.4,6.4,Team D
RUN-00913,2025-04-25,North Plant,Line A,M-101,P-600,Night,487.8,421.6,51.0,573.8,487.7,467.2,11.7,8.8,Team A
RUN-00914,2025-04-25,North Plant,Line A,M-102,P-100,Day,383.9,337.7,42.0,548.4,499.1,482.6,9.9,6.7,Team D
RUN-00915,2025-04-25,North Plant,Line B,M-103,P-300,Day,400.9,368.1,36.0,668.1,613.6,590.8,14.4,8.4,Team C
RUN-00916,2025-04-25,South Plant,Line C,M-201,P-500,Swing,463.4,395.2,39.0,713.0,626.6,606.2,12.2,8.3,Team B
RUN-00917,2025-04-25,South Plant,Line C,M-202,P-100,Night,450.0,403.2,42.0,642.8,545.1,522.2,13.1,9.8,Team D
RUN-00918,2025-04-25,South Plant,Line D,M-203,P-400,Day,413.2,369.3,48.0,516.5,480.7,465.3,9.2,6.3,Team B
RUN-00919,2025-04-25,West Plant,Line E,M-301,P-200,Swing,452.4,428.8,55.0,493.5,427.8,411.7,10.2,5.9,Team A
RUN-00920,2025-04-25,West Plant,Line E,M-302,P-400,Day,451.4,389.8,48.0,564.3,514.9,497.6,10.3,7.0,Team C
RUN-00921,2025-04-26,North Plant,Line A,M-101,P-300,Day,461.6,402.7,36.0,769.3,683.3,657.4,16.4,9.6,Team B
RUN-00922,2025-04-26,North Plant,Line A,M-102,P-600,Swing,477.3,411.0,51.0,561.5,501.3,484.7,9.9,6.7,Team A
RUN-00923,2025-04-26,North Plant,Line B,M-103,P-400,Day,419.7,354.5,48.0,524.6,471.9,454.4,11.1,6.5,Team A
RUN-00924,2025-04-26,South Plant,Line C,M-201,P-400,Day,447.6,392.7,48.0,559.5,511.8,495.1,9.9,6.8,Team D
RUN-00925,2025-04-26,South Plant,Line C,M-202,P-200,Swing,442.6,378.4,55.0,482.8,408.7,393.2,9.8,5.7,Team D
RUN-00926,2025-04-26,South Plant,Line D,M-203,P-500,Swing,425.5,386.7,39.0,654.6,574.8,556.3,11.0,7.5,Team D
RUN-00927,2025-04-26,West Plant,Line E,M-301,P-200,Day,434.3,369.2,55.0,473.8,424.3,408.3,10.1,5.9,Team C
RUN-00928,2025-04-26,West Plant,Line E,M-302,P-100,Swing,451.7,426.8,42.0,645.2,565.9,546.8,11.4,7.7,Team B
RUN-00929,2025-04-27,North Plant,Line A,M-101,P-500,Day,390.6,341.3,39.0,601.0,527.5,507.4,12.7,7.4,Team A
RUN-00930,2025-04-27,North Plant,Line A,M-102,P-500,Swing,297.1,252.3,39.0,457.0,398.9,385.6,7.9,5.3,Team A
RUN-00931,2025-04-27,North Plant,Line B,M-103,P-500,Night,437.8,406.5,39.0,673.6,576.9,553.2,13.5,10.2,Team D
RUN-00932,2025-04-27,South Plant,Line C,M-201,P-200,Night,432.5,407.7,55.0,471.8,410.1,395.1,8.0,7.1,Team B
RUN-00933,2025-04-27,South Plant,Line C,M-202,P-100,Swing,322.5,303.9,42.0,460.7,399.6,384.5,9.6,5.6,Team B
RUN-00934,2025-04-27,South Plant,Line D,M-203,P-300,Day,425.9,384.6,36.0,709.9,658.8,637.6,12.6,8.6,Team C
RUN-00935,2025-04-27,West Plant,Line E,M-301,P-300,Night,480.1,424.8,36.0,800.1,671.2,643.3,15.9,12.0,Team D
RUN-00936,2025-04-27,West Plant,Line E,M-302,P-600,Day,481.8,414.4,51.0,566.9,519.3,501.8,10.4,7.0,Team B
RUN-00937,2025-04-28,North Plant,Line A,M-101,P-300,Day,450.3,426.9,36.0,750.5,674.5,648.8,16.2,9.4,Team D
RUN-00938,2025-04-28,North Plant,Line A,M-102,P-100,Swing,495.6,446.4,42.0,708.0,629.6,608.7,12.4,8.4,Team A
RUN-00939,2025-04-28,North Plant,Line B,M-103,P-300,Day,415.4,379.4,36.0,692.3,617.5,594.5,14.5,8.5,Team B
RUN-00940,2025-04-28,South Plant,Line C,M-201,P-500,Day,402.7,367.5,39.0,619.6,567.7,549.2,11.0,7.5,Team B
RUN-00941,2025-04-28,South Plant,Line C,M-202,P-100,Swing,398.0,345.6,42.0,568.5,485.6,467.1,11.7,6.8,Team B
RUN-00942,2025-04-28,South Plant,Line D,M-203,P-300,Night,443.6,379.6,36.0,739.4,634.5,611.5,12.1,10.8,Team C
RUN-00943,2025-04-28,West Plant,Line E,M-301,P-400,Swing,493.6,431.5,48.0,617.0,537.9,517.6,12.8,7.5,Team A
RUN-00944,2025-04-28,West Plant,Line E,M-302,P-200,Day,378.7,357.6,55.0,413.1,381.4,368.5,7.7,5.2,Team A
RUN-00945,2025-04-29,North Plant,Line A,M-101,P-600,Day,432.5,388.4,51.0,508.9,452.7,435.5,10.9,6.3,Team A
RUN-00946,2025-04-29,North Plant,Line A,M-102,P-200,Night,395.8,335.6,55.0,431.8,382.2,368.0,7.5,6.6,Team C
RUN-00947,2025-04-29,North Plant,Line B,M-103,P-200,Night,418.3,376.8,55.0,456.3,393.4,377.2,9.2,7.0,Team C
RUN-00948,2025-04-29,South Plant,Line C,M-201,P-500,Swing,410.6,355.4,39.0,631.6,563.2,544.8,10.9,7.4,Team B
RUN-00949,2025-04-29,South Plant,Line C,M-202,P-100,Swing,425.8,380.5,42.0,608.3,512.3,492.8,12.3,7.2,Team C
RUN-00950,2025-04-29,South Plant,Line D,M-203,P-500,Day,382.2,333.7,39.0,588.0,536.8,519.6,10.2,7.0,Team A
RUN-00951,2025-04-29,West Plant,Line E,M-301,P-400,Swing,520.0,473.3,48.0,650.0,569.8,548.4,13.5,7.9,Team B
RUN-00952,2025-04-29,West Plant,Line E,M-302,P-600,Night,388.5,332.7,51.0,457.1,399.3,384.3,8.0,7.0,Team D
RUN-00953,2025-04-30,North Plant,Line A,M-101,P-300,Swing,426.1,406.7,36.0,710.1,604.7,581.8,14.5,8.5,Team B
RUN-00954,2025-04-30,North Plant,Line A,M-102,P-200,Day,382.4,359.9,55.0,417.2,384.4,371.6,7.6,5.1,Team A
RUN-00955,2025-04-30,North Plant,Line B,M-103,P-400,Night,395.1,353.9,48.0,493.9,410.9,394.0,9.6,7.3,Team B
RUN-00956,2025-04-30,South Plant,Line C,M-201,P-600,Night,412.2,367.8,51.0,484.9,424.0,408.5,8.2,7.3,Team C
RUN-00957,2025-04-30,South Plant,Line C,M-202,P-200,Swing,390.3,371.9,55.0,425.8,366.1,352.2,8.8,5.1,Team C
RUN-00958,2025-04-30,South Plant,Line D,M-203,P-100,Swing,463.2,419.1,42.0,661.7,590.5,571.5,11.3,7.7,Team A
RUN-00959,2025-04-30,West Plant,Line E,M-301,P-300,Swing,430.7,398.2,36.0,717.9,623.0,599.5,14.8,8.6,Team C
RUN-00960,2025-04-30,West Plant,Line E,M-302,P-200,Swing,387.7,362.3,55.0,423.0,372.1,359.6,7.5,5.0,Team B
RUN-00961,2025-05-01,North Plant,Line A,M-101,P-200,Night,384.7,357.3,55.0,419.7,356.0,341.0,8.5,6.4,Team C
RUN-00962,2025-05-01,North Plant,Line A,M-102,P-500,Day,431.5,368.8,39.0,663.8,599.7,579.9,11.9,8.0,Team D
RUN-00963,2025-05-01,North Plant,Line B,M-103,P-100,Day,405.7,361.7,42.0,579.6,517.0,497.8,12.1,7.1,Team D
RUN-00964,2025-05-01,South Plant,Line C,M-201,P-100,Day,433.0,370.8,42.0,618.6,575.9,557.1,11.2,7.6,Team B
RUN-00965,2025-05-01,South Plant,Line C,M-202,P-100,Night,330.4,282.5,42.0,472.0,402.4,385.5,9.7,7.2,Team A
RUN-00966,2025-05-01,South Plant,Line D,M-203,P-100,Day,452.5,381.4,42.0,646.5,603.5,584.0,11.5,7.9,Team D
RUN-00967,2025-05-01,West Plant,Line E,M-301,P-500,Day,416.9,388.9,39.0,641.3,569.8,548.4,13.5,7.9,Team C
RUN-00968,2025-05-01,West Plant,Line E,M-302,P-600,Swing,378.0,337.6,51.0,444.7,388.2,375.2,7.8,5.3,Team A
RUN-00969,2025-05-02,North Plant,Line A,M-101,P-300,Swing,362.8,330.2,36.0,604.7,523.9,504.0,12.6,7.3,Team B
RUN-00970,2025-05-02,North Plant,Line A,M-102,P-200,Swing,380.5,337.3,55.0,415.1,370.4,358.1,7.3,5.0,Team C
RUN-00971,2025-05-02,North Plant,Line B,M-103,P-400,Day,484.3,426.5,48.0,605.3,547.2,526.9,12.8,7.5,Team A
RUN-00972,2025-05-02,South Plant,Line C,M-201,P-100,Night,360.1,319.5,42.0,514.4,451.5,434.9,8.8,7.8,Team D
RUN-00973,2025-05-02,South Plant,Line C,M-202,P-200,Night,406.4,354.5,55.0,443.3,372.4,356.8,8.9,6.7,Team A
RUN-00974,2025-05-02,South Plant,Line D,M-203,P-200,Swing,367.8,348.1,55.0,401.2,358.0,346.5,6.8,4.7,Team B
RUN-00975,2025-05-02,West Plant,Line E,M-301,P-500,Night,386.0,364.9,39.0,593.8,494.7,474.1,11.8,8.8,Team B
RUN-00976,2025-05-02,West Plant,Line E,M-302,P-600,Swing,420.5,387.6,51.0,494.7,429.8,415.3,8.6,5.8,Team C
RUN-00977,2025-05-03,North Plant,Line A,M-101,P-500,Day,449.3,428.2,39.0,691.3,615.6,592.2,14.8,8.6,Team A
RUN-00978,2025-05-03,North Plant,Line A,M-102,P-100,Day,453.8,403.4,42.0,648.4,607.9,587.8,12.0,8.1,Team D
RUN-00979,2025-05-03,North Plant,Line B,M-103,P-400,Day,441.7,396.2,48.0,552.1,504.7,486.0,11.8,6.9,Team A
RUN-00980,2025-05-03,South Plant,Line C,M-201,P-600,Day,499.1,436.4,51.0,587.2,548.0,530.1,10.7,7.2,Team A
RUN-00981,2025-05-03,South Plant,Line C,M-202,P-600,Night,404.5,370.4,51.0,475.9,396.7,380.0,9.5,7.1,Team C
RUN-00982,2025-05-03,South Plant,Line D,M-203,P-500,Day,495.2,427.2,39.0,761.9,711.2,688.4,13.6,9.3,Team B
RUN-00983,2025-05-03,West Plant,Line E,M-301,P-300,Night,393.1,355.3,36.0,655.2,564.0,540.5,13.4,10.1,Team A
RUN-00984,2025-05-03,West Plant,Line E,M-302,P-100,Night,401.9,370.9,42.0,574.1,499.5,480.7,10.0,8.8,Team C
